company,product,month,quantity,value
Rahul Papers India Pvt Ltd,COATED PAPER- 48101390,2023-07,100353.0,7511689.5
Rahul Papers India Pvt Ltd,COATED PAPER- 48101390,2023-08,216685.0,19269172.0
Rahul Papers India Pvt Ltd,COATED PAPER- 48101390,2023-09,516046.5,42607497.5
Rahul Papers India Pvt Ltd,COATED PAPER- 48101390,2023-10,372008.0,31214392.0
Rahul Papers India Pvt Ltd,COATED PAPER- 48101390,2023-11,113137.0,9335983.0
Rahul Papers India Pvt Ltd,COATED PAPER- 48101390,2023-12,68877.0,5743905.0
Rahul Papers India Pvt Ltd,COATED PAPER- 48101390,2024-01,145950.5,12052850.5
Rahul Papers India Pvt Ltd,COATED PAPER- 48101390,2024-02,152979.0,12619824.0
Rahul Papers India Pvt Ltd,COATED PAPER- 48101390,2024-03,31165.0,3019586.0
Rahul Papers India Pvt Ltd,COATED PAPER- 48101390,2026-04,456964.0,43902992.5
Rahul Papers India Pvt Ltd,COATED PAPER- 48101390,2026-05,401594.8,38055937.5
Rahul Papers India Pvt Ltd,COATED PAPER- 48101390,2026-06,432522.0,42061091.5
Rahul Papers India Pvt Ltd,COATED PAPER-48102200,2023-11,32945.0,2734435.0
Rahul Papers India Pvt Ltd,COATED PAPER-48102200,2023-12,115385.0,9218665.0
Rahul Papers India Pvt Ltd,COATED PAPER-48102200,2024-01,24660.0,2046780.0
Rahul Papers India Pvt Ltd,COATED PAPER-48102200,2024-03,8532.0,742284.0
Rahul Papers India Pvt Ltd,COATED PAPER-48102200,2026-05,34580.0,3043040.0
Rahul Papers India Pvt Ltd,COATED PAPER-51.2GSM-1005.0MM,2022-06,55063.8,5781699.0
Rahul Papers India Pvt Ltd,COATED PAPER-80GSM-1520.0MM,2022-04,47768.0,3821440.0
Rahul Papers India Pvt Ltd,COATED-CHROMO-PAPER-50GSM-73CMS,2023-06,10592.0,1109700.5
Rahul Papers India Pvt Ltd,COATED-CHROMO-PAPER-50GSM-73CMS,2023-11,2003.0,216324.0
Rahul Papers India Pvt Ltd,COATED-CHROMO-PAPER-50GSM-76.5CMS,2023-06,10150.0,1101877.5
Rahul Papers India Pvt Ltd,COATED-CHROMO-PAPER-50GSM-76.5CMS,2023-07,5161.0,619320.0
Rahul Papers India Pvt Ltd,COATED-CHROMO-PAPER-50GSM-76.5CMS,2023-11,10852.0,1172016.0
Rahul Papers India Pvt Ltd,COATED-CHROMO-PAPER-50GSM-76.5CMS,2024-03,16337.0,1797070.0
Rahul Papers India Pvt Ltd,COATED-CHROMO-PAPER-50GSM-85CMS,2023-11,738.0,81180.0
Rahul Papers India Pvt Ltd,COATED-CHROMO-PAPER-50GSM-92.0CMS,2024-03,11776.555,1001007.18
Rahul Papers India Pvt Ltd,COATED-CHROMO-PAPER-50GSM-97.5CMS,2023-06,130392.0,13047970.5
Rahul Papers India Pvt Ltd,COATED-CHROMO-PAPER-50GSM-97.5CMS,2023-07,20109.0,1970682.0
Rahul Papers India Pvt Ltd,COATED-CHROMO-PAPER-50GSM-97.5CMS,2023-08,20781.0,1953414.0
Rahul Papers India Pvt Ltd,COATED-CHROMO-PAPER-50GSM-97.5CMS,2023-12,48377.0,4595864.5
Rahul Papers India Pvt Ltd,COATED-CHROMO-PAPER-50GSM-98CMS,2023-05,20318.0,2133390.0
Rahul Papers India Pvt Ltd,COATED-CHROMO-PAPER-55GSM-87.0CMS,2023-09,4710.0,508680.0
Rahul Papers India Pvt Ltd,COLMULTI PURPOSE BLU 75GSM_21.0X29.7/2.34KGS 500SHT,2026-05,46.8,4000.0
Rahul Papers India Pvt Ltd,CROMO PAPER 80GSM-540 MM,2023-05,1511.5,173822.5
Rahul Papers India Pvt Ltd,CROMO PAPER 80GSM-610 MM,2023-05,1525.0,175375.0
Rahul Papers India Pvt Ltd,CROMO PAPER 80GSM-630 MM,2023-05,8040.0,924600.0
Rahul Papers India Pvt Ltd,CROMO PAPER-80GSM,2022-07,5990.0,658900.0
Rahul Papers India Pvt Ltd,CROMO PAPER-85GSM-51.5X74.0/16.2KG-500SHT,2022-08,528.12,66015.0
Rahul Papers India Pvt Ltd,CROMO PAPER-RC-78GSM-91.0X63.6/22.6KG-500SHT,2022-06,1202.32,132255.2
Rahul Papers India Pvt Ltd,CROMO-PAPER RC-80GSM-47.5X69.0/13.2KG-500SHT,2022-07,574.2,67181.4
Rahul Papers India Pvt Ltd,CROMO-PAPER RC-80GSM-58.5X91.0/21.3KG-500SHT,2022-04,898.86,98874.6
Rahul Papers India Pvt Ltd,CROMO-PAPER RC-80GSM-58.5X91.0/21.3KG-500SHT,2022-05,2076.75,230913.3
Rahul Papers India Pvt Ltd,CROMO-PAPER RC-80GSM-58.5X91.0/21.3KG-500SHT,2022-06,1885.05,209538.75
Rahul Papers India Pvt Ltd,CROMO-PAPER RC-80GSM-63.0X91.0/22.9KG-500SHT,2022-11,229.0,28625.0
Rahul Papers India Pvt Ltd,CROMO-PAPER RC-80GSM-63.0X91.0/22.9KG-500SHT,2022-12,572.5,60066.700000000004
Rahul Papers India Pvt Ltd,CROMO-PAPER RC-80GSM-63.0X91.0/22.9KG-500SHT,2023-08,7373.8,575156.4
Rahul Papers India Pvt Ltd,CROMO-PAPER RC-85GSM-58.5X91.0/22.6KG-500SHT,2022-08,293.79999999999995,36047.0
Rahul Papers India Pvt Ltd,CROMO-PAPER RC-85GSM-63.0X91.0/24.4KG-500SHT,2022-11,366.0,43920.0
Rahul Papers India Pvt Ltd,CROMO-PAPER-40GSM-50.0X75.0/7.2KG-480SHT,2026-04,489.6,48960.0
Rahul Papers India Pvt Ltd,CROMO-PAPER-45GSM-730MM,2023-01,268.0,30820.0
Rahul Papers India Pvt Ltd,CROMO-PAPER-50GSM-730MM,2023-01,980.0,112700.0
Rahul Papers India Pvt Ltd,CROMO-PAPER-50GSM-84.0X41.0/8.6KG-500SHT,2023-08,553.84,45968.72
Rahul Papers India Pvt Ltd,CROMO-PAPER-80GSM-72.0X100.0/28.8KG-500SHT,2023-08,2793.6,223488.0
Rahul Papers India Pvt Ltd,CROMO-PAPER-RC-80GSM-49.0X69.0/13.5KG-500SHT,2023-09,588.6,50031.0
Rahul Papers India Pvt Ltd,CROMO-PAPER-RC-80GSM-49.0X71.0/13.9KG-500SHT,2023-09,556.0,46704.0
Rahul Papers India Pvt Ltd,CROMO-PAPR RC-78GSM-58.5X91.0/20.8KG-500SHT,2022-06,3305.536,363608.96
Rahul Papers India Pvt Ltd,CROMO-PAPR RC-80GSM-51.0X76.0/15.5KG-500SHT,2022-04,4240.025,466402.75
Rahul Papers India Pvt Ltd,CROMO-PAPR RC-80GSM-51.0X76.0/15.5KG-500SHT,2022-06,248.0,27776.0
Rahul Papers India Pvt Ltd,CROMO-PAPR RC-80GSM-52.0X58.5/12.2KG-500SHT,2023-09,3037.8,261250.8
Rahul Papers India Pvt Ltd,CROMO-PAPR RC-80GSM-52.0X73.7/15.3KG-500SHT,2024-02,1499.4,142443.0
Rahul Papers India Pvt Ltd,CROMO-PAPR RC-80GSM-52.0X74.0/15.4KG-500SHT,2023-11,981.596,91288.43
Rahul Papers India Pvt Ltd,CROMO-PAPR RC-80GSM-52.0X74.0/15.4KG-500SHT,2023-12,948.024,89114.26
Rahul Papers India Pvt Ltd,CROMO-PAPR RC-80GSM-52.0X74.0/15.4KG-500SHT,2024-01,999.46,93949.24
Rahul Papers India Pvt Ltd,CROMO-PAPR RC-80GSM-52.0X74.0/15.4KG-500SHT,2024-03,476.476,39547.51
Rahul Papers India Pvt Ltd,CROMO-PAPR RC-80GSM-52.0X74.5/15.5KG-500SHT,2023-06,1379.5,128293.5
Rahul Papers India Pvt Ltd,CROMO-PAPR RC-80GSM-52.0X76.0/15.8KG-500SHT,2022-12,31.6,3792.0
Rahul Papers India Pvt Ltd,CROMO-PAPR RC-80GSM-52.0X76.0/15.8KG-500SHT,2023-03,63.2,6952.0
Rahul Papers India Pvt Ltd,CROMO-PAPR RC-80GSM-52.0X76.0/15.8KG-500SHT,2023-04,63.2,6193.6
Rahul Papers India Pvt Ltd,CROMO-PAPR RC-80GSM-52.0X76.0/15.8KG-500SHT,2023-05,342.86,37714.6
Rahul Papers India Pvt Ltd,CROMO-PAPR RC-80GSM-61.0X79.0/19.3KG-500SHT,2022-05,611.81,67299.1
Rahul Papers India Pvt Ltd,CROMO-PAPR RC-80GSM-61.0X91.0/22.2KG-500SHT,2022-04,599.4,65934.0
Rahul Papers India Pvt Ltd,CROMO-PAPR RC-80GSM-61.0X91.0/22.2KG-500SHT,2023-08,899.1,70129.8
Rahul Papers India Pvt Ltd,CROMO-PAPR RC-80GSM-61.0X96.5/23.6KG-500SHT,2022-05,590.0,64900.0
Rahul Papers India Pvt Ltd,CRYSTAL-HIGH GLOSS -50GSM,2022-05,49936.0,6092192.0
Rahul Papers India Pvt Ltd,CRYSTAL-HIGH GLOSS -50GSM,2022-06,48854.0,5960188.0
Rahul Papers India Pvt Ltd,Central Trading Co.-Bapunagar,2026-07,1227.6,89614.8
Rahul Papers India Pvt Ltd,Chenming-128GSM-63.5X91.0/37KG-500SHT,2026-04,37.0,2664.0
Rahul Papers India Pvt Ltd,Chenming-AP-100GSM-58.5X91.0/26.6KG-500SHT,2022-04,9815.4,1001224.0
Rahul Papers India Pvt Ltd,Chenming-AP-100GSM-58.5X91.0/26.6KG-500SHT,2022-05,7820.400000000001,775948.6
Rahul Papers India Pvt Ltd,Chenming-AP-100GSM-58.5X91.0/26.6KG-500SHT,2022-06,4681.6,474863.2
Rahul Papers India Pvt Ltd,Chenming-AP-100GSM-58.5X91.0/26.6KG-500SHT,2022-07,1143.8,120125.59999999999
Rahul Papers India Pvt Ltd,Chenming-AP-100GSM-58.5X91.0/26.6KG-500SHT,2022-08,611.8,64159.2
Rahul Papers India Pvt Ltd,Chenming-AP-100GSM-58.5X91.0/26.6KG-500SHT,2022-09,212.8,22131.2
Rahul Papers India Pvt Ltd,Chenming-AP-100GSM-58.5X91.0/26.6KG-500SHT,2022-10,2394.0,230409.2
Rahul Papers India Pvt Ltd,Chenming-AP-100GSM-58.5X91.0/26.6KG-500SHT,2022-11,665.0,59185.0
Rahul Papers India Pvt Ltd,Chenming-AP-100GSM-58.5X91.0/26.6KG-500SHT,2022-12,4202.8,359179.8
Rahul Papers India Pvt Ltd,Chenming-AP-100GSM-58.5X91.0/26.6KG-500SHT,2023-01,4229.4,353168.2
Rahul Papers India Pvt Ltd,Chenming-AP-100GSM-58.5X91.0/26.6KG-500SHT,2023-02,3990.0,322126.0
Rahul Papers India Pvt Ltd,Chenming-AP-100GSM-58.5X91.0/26.6KG-500SHT,2023-03,20987.4,1736002.45
Rahul Papers India Pvt Ltd,Chenming-AP-100GSM-58.5X91.0/26.6KG-500SHT,2023-04,10347.4,856972.2
Rahul Papers India Pvt Ltd,Chenming-AP-100GSM-58.5X91.0/26.6KG-500SHT,2023-06,532.0,42560.0
Rahul Papers India Pvt Ltd,Chenming-AP-100GSM-58.5X91.0/26.6KG-500SHT,2023-08,106.4,7980.0
Rahul Papers India Pvt Ltd,Chenming-AP-100GSM-63.5X91.0/28.9KG-500SHT,2022-05,722.5,72972.5
Rahul Papers India Pvt Ltd,Chenming-AP-100GSM-63.5X91.0/28.9KG-500SHT,2022-06,1156.0,117623.0
Rahul Papers India Pvt Ltd,Chenming-AP-100GSM-63.5X91.0/28.9KG-500SHT,2022-08,144.5,15317.0
Rahul Papers India Pvt Ltd,Chenming-AP-100GSM-63.5X91.0/28.9KG-500SHT,2022-09,86.7,9103.5
Rahul Papers India Pvt Ltd,Chenming-AP-100GSM-63.5X91.0/28.9KG-500SHT,2022-10,231.2,22484.199999999997
Rahul Papers India Pvt Ltd,Chenming-AP-100GSM-63.5X91.0/28.9KG-500SHT,2022-11,115.6,10924.2
Rahul Papers India Pvt Ltd,Chenming-AP-100GSM-63.5X91.0/28.9KG-500SHT,2023-01,1213.8,101959.2
Rahul Papers India Pvt Ltd,Chenming-AP-100GSM-63.5X91.0/28.9KG-500SHT,2023-02,1560.6,126408.6
Rahul Papers India Pvt Ltd,Chenming-AP-100GSM-63.5X91.0/28.9KG-500SHT,2023-03,2283.1,185162.3
Rahul Papers India Pvt Ltd,Chenming-AP-100GSM-63.5X91.0/28.9KG-500SHT,2023-04,1734.0,142419.19999999998
Rahul Papers India Pvt Ltd,Chenming-AP-100GSM-63.5X91.0/28.9KG-500SHT,2023-05,1387.2,112103.09999999999
Rahul Papers India Pvt Ltd,Chenming-AP-100GSM-63.5X91.0/28.9KG-500SHT,2023-06,1705.1,130859.2
Rahul Papers India Pvt Ltd,Chenming-AP-100GSM-63.5X91.0/28.9KG-500SHT,2023-08,404.6,30691.8
Rahul Papers India Pvt Ltd,Chenming-AP-100GSM-63.5X91.0/28.9KG-500SHT,2023-09,9883.800000000001,754579.0
Rahul Papers India Pvt Ltd,Chenming-AP-100GSM-63.5X91.0/28.9KG-500SHT,2023-10,6097.9,465001.0
Rahul Papers India Pvt Ltd,Chenming-AP-100GSM-76.0X102.0/38.8KG-500SHT,2022-04,4112.8,426412.0
Rahul Papers India Pvt Ltd,Chenming-AP-100GSM-76.0X102.0/38.8KG-500SHT,2022-05,310.4,32669.6
Rahul Papers India Pvt Ltd,Chenming-AP-100GSM-76.0X102.0/38.8KG-500SHT,2022-06,698.4,76630.0
Rahul Papers India Pvt Ltd,Chenming-AP-100GSM-76.0X102.0/38.8KG-500SHT,2022-07,4850.0,499550.0
Rahul Papers India Pvt Ltd,Chenming-AP-100GSM-76.0X102.0/38.8KG-500SHT,2023-03,1164.0,93896.0
Rahul Papers India Pvt Ltd,Chenming-AP-100GSM-76.0X102.0/38.8KG-500SHT,2023-04,1396.8,114110.8
Rahul Papers India Pvt Ltd,Chenming-AP-100GSM-76.0X102.0/38.8KG-500SHT,2023-05,4268.0,346096.0
Rahul Papers India Pvt Ltd,Chenming-AP-100GSM-76.0X102.0/38.8KG-500SHT,2023-07,232.8,17460.0
Rahul Papers India Pvt Ltd,Chenming-AP-100GSM-76.0X102.0/38.8KG-500SHT,2023-08,116.4,8613.6
Rahul Papers India Pvt Ltd,Chenming-AP-100GSM-76.0X102.0/38.8KG-500SHT,2023-09,388.0,30652.0
Rahul Papers India Pvt Ltd,Chenming-AP-100GSM-76.0X102.0/38.8KG-500SHT,2023-10,232.79999999999998,17382.4
Rahul Papers India Pvt Ltd,Chenming-AP-100GSM-76.0X102.0/38.8KG-500SHT,2023-12,38.8,3298.0
Rahul Papers India Pvt Ltd,Chenming-AP-100GSM-76.0X102.0/38.8KG-500SHT,2024-01,271.6,22698.0
Rahul Papers India Pvt Ltd,Chenming-AP-100GSM-76.0X102.0/38.8KG-500SHT,2024-02,1164.0,93702.0
Rahul Papers India Pvt Ltd,Chenming-AP-115GSM-58.5X91.0/15.3KG-250SHT,2022-09,612.0,59823.0
Rahul Papers India Pvt Ltd,Chenming-AP-115GSM-58.5X91.0/15.3KG-250SHT,2022-10,11107.8,1031495.4
Rahul Papers India Pvt Ltd,Chenming-AP-115GSM-58.5X91.0/15.3KG-250SHT,2022-11,2050.2,181427.4
Rahul Papers India Pvt Ltd,Chenming-AP-115GSM-58.5X91.0/15.3KG-250SHT,2023-01,1254.6,102846.6
Rahul Papers India Pvt Ltd,Chenming-AP-115GSM-58.5X91.0/15.3KG-250SHT,2023-03,1530.0,125766.0
Rahul Papers India Pvt Ltd,Chenming-AP-115GSM-58.5X91.0/15.3KG-250SHT,2023-04,2907.0,235467.0
Rahul Papers India Pvt Ltd,Chenming-AP-115GSM-58.5X91.0/15.3KG-250SHT,2023-05,1346.4,104162.4
Rahul Papers India Pvt Ltd,Chenming-AP-115GSM-58.5X91.0/15.3KG-250SHT,2023-06,6181.2,472372.2
Rahul Papers India Pvt Ltd,Chenming-AP-115GSM-58.5X91.0/15.3KG-250SHT,2023-07,4743.0,350064.0
Rahul Papers India Pvt Ltd,Chenming-AP-115GSM-58.5X91.0/15.3KG-250SHT,2023-08,2907.0,208263.6
Rahul Papers India Pvt Ltd,Chenming-AP-115GSM-58.5X91.0/15.3KG-250SHT,2023-09,1530.0,111690.0
Rahul Papers India Pvt Ltd,Chenming-AP-120GSM-51.0X72.0/22.0KG-500SHT,2022-04,440.0,46200.0
Rahul Papers India Pvt Ltd,Chenming-AP-120GSM-51.0X72.0/22.0KG-500SHT,2022-05,264.0,26928.0
Rahul Papers India Pvt Ltd,Chenming-AP-120GSM-51.0X72.0/22.0KG-500SHT,2022-06,352.0,35904.0
Rahul Papers India Pvt Ltd,Chenming-AP-120GSM-51.0X72.0/22.0KG-500SHT,2022-08,110.0,11220.0
Rahul Papers India Pvt Ltd,Chenming-AP-120GSM-51.0X72.0/22.0KG-500SHT,2023-02,66.0,5412.0
Rahul Papers India Pvt Ltd,Chenming-AP-120GSM-51.0X72.0/22.0KG-500SHT,2023-05,594.0,48114.0
Rahul Papers India Pvt Ltd,Chenming-AP-120GSM-51.0X72.0/22.0KG-500SHT,2023-07,264.0,21472.0
Rahul Papers India Pvt Ltd,Chenming-AP-120GSM-51.0X72.0/22.0KG-500SHT,2023-09,1012.0,73876.0
Rahul Papers India Pvt Ltd,Chenming-AP-120GSM-51.0X72.0/22.0KG-500SHT,2023-10,330.0,24750.0
Rahul Papers India Pvt Ltd,Chenming-AP-120GSM-51.0X76.0/23.3KG-500SHT,2022-05,3588.2,358820.0
Rahul Papers India Pvt Ltd,Chenming-AP-120GSM-51.0X76.0/23.3KG-500SHT,2022-07,815.5,83181.0
Rahul Papers India Pvt Ltd,Chenming-AP-120GSM-51.0X76.0/23.3KG-500SHT,2022-08,209.7,21389.4
Rahul Papers India Pvt Ltd,Chenming-AP-120GSM-51.0X76.0/23.3KG-500SHT,2023-05,419.4,36068.4
Rahul Papers India Pvt Ltd,Chenming-AP-120GSM-58.5X89.0/31.2KG-500SHT,2022-04,3525.6,348722.39999999997
Rahul Papers India Pvt Ltd,Chenming-AP-120GSM-58.5X89.0/31.2KG-500SHT,2022-05,3182.4,310939.2
Rahul Papers India Pvt Ltd,Chenming-AP-120GSM-58.5X89.0/31.2KG-500SHT,2022-06,2839.2,275402.4
Rahul Papers India Pvt Ltd,Chenming-AP-120GSM-58.5X91.0/16.0KG-250SHT,2022-08,384.0,39104.0
Rahul Papers India Pvt Ltd,Chenming-AP-120GSM-58.5X91.0/16.0KG-250SHT,2022-09,5584.0,558568.0
Rahul Papers India Pvt Ltd,Chenming-AP-120GSM-58.5X91.0/16.0KG-250SHT,2022-11,1728.0,157184.0
Rahul Papers India Pvt Ltd,Chenming-AP-120GSM-58.5X91.0/16.0KG-250SHT,2022-12,1856.0,160448.0
Rahul Papers India Pvt Ltd,Chenming-AP-120GSM-58.5X91.0/16.0KG-250SHT,2023-03,2304.0,183168.0
Rahul Papers India Pvt Ltd,Chenming-AP-120GSM-58.5X91.0/16.0KG-250SHT,2023-04,5664.0,455008.0
Rahul Papers India Pvt Ltd,Chenming-AP-120GSM-58.5X91.0/16.0KG-250SHT,2023-05,1856.0,150432.0
Rahul Papers India Pvt Ltd,Chenming-AP-120GSM-58.5X91.0/16.0KG-250SHT,2023-06,320.0,24320.0
Rahul Papers India Pvt Ltd,Chenming-AP-120GSM-58.5X91.0/16.0KG-250SHT,2023-07,1760.0,129120.0
Rahul Papers India Pvt Ltd,Chenming-AP-120GSM-58.5X91.0/16.0KG-250SHT,2023-08,3072.0,217024.0
Rahul Papers India Pvt Ltd,Chenming-AP-120GSM-58.5X91.0/31.9KG-500SHT,2022-04,10654.6,1069160.4
Rahul Papers India Pvt Ltd,Chenming-AP-120GSM-58.5X91.0/31.9KG-500SHT,2022-05,478.5,48328.5
Rahul Papers India Pvt Ltd,Chenming-AP-120GSM-58.5X91.0/31.9KG-500SHT,2022-06,5933.4,584663.2
Rahul Papers India Pvt Ltd,Chenming-AP-120GSM-63.5X91.0/17.3KG-250SHT,2023-03,1453.1999999999998,116636.6
Rahul Papers India Pvt Ltd,Chenming-AP-120GSM-63.5X91.0/17.3KG-250SHT,2023-04,1799.2,145181.6
Rahul Papers India Pvt Ltd,Chenming-AP-120GSM-63.5X91.0/17.3KG-250SHT,2023-05,1764.6,145942.8
Rahul Papers India Pvt Ltd,Chenming-AP-120GSM-63.5X91.0/17.3KG-250SHT,2023-06,173.0,13148.0
Rahul Papers India Pvt Ltd,Chenming-AP-120GSM-63.5X91.0/17.3KG-250SHT,2023-07,173.0,12802.0
Rahul Papers India Pvt Ltd,Chenming-AP-120GSM-63.5X91.0/17.3KG-250SHT,2023-08,2456.6,181407.8
Rahul Papers India Pvt Ltd,Chenming-AP-120GSM-63.5X91.0/17.3KG-250SHT,2023-09,1280.2,94181.2
Rahul Papers India Pvt Ltd,Chenming-AP-120GSM-63.5X91.0/34.7KG-500SHT,2022-04,4094.6,407482.1
Rahul Papers India Pvt Ltd,Chenming-AP-120GSM-63.5X91.0/34.7KG-500SHT,2023-03,867.5,69400.0
Rahul Papers India Pvt Ltd,Chenming-AP-120GSM-76X102/23.3KG-250SHT,2023-04,2213.5,173724.8
Rahul Papers India Pvt Ltd,Chenming-AP-120GSM-76X102/23.3KG-250SHT,2023-05,978.6,77309.4
Rahul Papers India Pvt Ltd,Chenming-AP-120GSM-76X102/23.3KG-250SHT,2023-06,489.3,37186.8
Rahul Papers India Pvt Ltd,Chenming-AP-120GSM-76X102/23.3KG-250SHT,2023-07,1351.4,96438.7
Rahul Papers India Pvt Ltd,Chenming-AP-125GSM-51.0X72.0/22.9KG-500SHT,2023-09,1603.0,117019.0
Rahul Papers India Pvt Ltd,Chenming-AP-125GSM-51.0X72.0/22.9KG-500SHT,2023-10,160.3,12022.5
Rahul Papers India Pvt Ltd,Chenming-AP-128GSM-51.0X76.0/12.4KG-250SHT,2022-04,644.8,68993.6
Rahul Papers India Pvt Ltd,Chenming-AP-128GSM-51.0X76.0/12.4KG-250SHT,2022-09,186.0,19220.0
Rahul Papers India Pvt Ltd,Chenming-AP-128GSM-58.5X89.0/16.7KG-250SHT,2022-04,8149.6,821640.0
Rahul Papers India Pvt Ltd,Chenming-AP-128GSM-58.5X89.0/16.7KG-250SHT,2022-05,2905.8,291381.6
Rahul Papers India Pvt Ltd,Chenming-AP-128GSM-58.5X91.0/17.0KG-250SHT,2022-08,170.0,18700.0
Rahul Papers India Pvt Ltd,Chenming-AP-128GSM-58.5X91.0/17.0KG-250SHT,2022-09,2278.0,223652.0
Rahul Papers India Pvt Ltd,Chenming-AP-128GSM-58.5X91.0/17.0KG-250SHT,2022-10,7344.0,683400.0
Rahul Papers India Pvt Ltd,Chenming-AP-128GSM-58.5X91.0/17.0KG-250SHT,2022-11,68.0,6256.0
Rahul Papers India Pvt Ltd,Chenming-AP-128GSM-58.5X91.0/17.0KG-250SHT,2022-12,4828.0,406878.0
Rahul Papers India Pvt Ltd,Chenming-AP-128GSM-58.5X91.0/17.0KG-250SHT,2023-01,697.0,57069.0
Rahul Papers India Pvt Ltd,Chenming-AP-128GSM-58.5X91.0/17.0KG-250SHT,2023-04,272.0,22032.0
Rahul Papers India Pvt Ltd,Chenming-AP-128GSM-58.5X91.0/17.0KG-250SHT,2023-05,5491.0,430329.5
Rahul Papers India Pvt Ltd,Chenming-AP-128GSM-58.5X91.0/17.0KG-250SHT,2023-06,3315.0,262038.0
Rahul Papers India Pvt Ltd,Chenming-AP-128GSM-58.5X91.0/17.0KG-250SHT,2023-07,1088.0,79424.0
Rahul Papers India Pvt Ltd,Chenming-AP-128GSM-58.5X91.0/17.0KG-250SHT,2023-08,102.0,7446.0
Rahul Papers India Pvt Ltd,Chenming-AP-128GSM-58.5X91.0/17.0KG-250SHT,2023-09,629.0,45917.0
Rahul Papers India Pvt Ltd,Chenming-AP-128GSM-76.0X102.0/24.8KG-250SHT,2022-05,942.4,94289.6
Rahul Papers India Pvt Ltd,Chenming-AP-128GSM-76.0X102.0/24.8KG-250SHT,2022-06,297.6,29164.8
Rahul Papers India Pvt Ltd,Chenming-AP-128GSM-76.0X102.0/24.8KG-250SHT,2022-07,1240.0,124000.0
Rahul Papers India Pvt Ltd,Chenming-AP-128GSM-76.0X102.0/24.8KG-250SHT,2022-09,892.8000000000001,87891.2
Rahul Papers India Pvt Ltd,Chenming-AP-128GSM-76.0X102.0/24.8KG-250SHT,2022-10,74.4,7440.0
Rahul Papers India Pvt Ltd,Chenming-AP-128GSM-76.0X102.0/24.8KG-250SHT,2022-11,694.4,61900.8
Rahul Papers India Pvt Ltd,Chenming-AP-128GSM-76.0X102.0/24.8KG-250SHT,2022-12,3124.8,264368.0
Rahul Papers India Pvt Ltd,Chenming-AP-128GSM-76.0X102.0/24.8KG-250SHT,2023-01,148.8,12796.8
Rahul Papers India Pvt Ltd,Chenming-AP-128GSM-76.0X102.0/24.8KG-250SHT,2023-02,2306.4,188827.2
Rahul Papers India Pvt Ltd,Chenming-AP-128GSM-76.0X102.0/24.8KG-250SHT,2023-03,942.4,75392.0
Rahul Papers India Pvt Ltd,Chenming-AP-150GSM-58.5X87.0/19.1KG-250SHT,2022-04,993.2,96340.4
Rahul Papers India Pvt Ltd,Chenming-AP-150GSM-58.5X87.0/19.1KG-250SHT,2022-07,38.2,3972.8
Rahul Papers India Pvt Ltd,Chenming-AP-150GSM-58.5X87.0/19.1KG-250SHT,2023-10,458.4,37130.4
Rahul Papers India Pvt Ltd,Chenming-AP-157GSM-51.0X72.0/14.4KG-250SHT,2022-04,360.0,35280.0
Rahul Papers India Pvt Ltd,Chenming-AP-157GSM-51.0X72.0/14.4KG-250SHT,2022-05,129.6,13478.4
Rahul Papers India Pvt Ltd,Chenming-AP-157GSM-58.5X91.0/20.9KG-250SHT,2022-04,3866.5,385782.65
Rahul Papers India Pvt Ltd,Chenming-AP-157GSM-58.5X91.0/20.9KG-250SHT,2022-05,2508.0,244153.8
Rahul Papers India Pvt Ltd,Chenming-AP-157GSM-58.5X91.0/20.9KG-250SHT,2023-04,1588.4,127657.2
Rahul Papers India Pvt Ltd,Chenming-AP-157GSM-58.5X91.0/20.9KG-250SHT,2023-05,627.0,50787.0
Rahul Papers India Pvt Ltd,Chenming-AP-157GSM-58.5X91.0/20.9KG-250SHT,2023-06,418.0,31768.0
Rahul Papers India Pvt Ltd,Chenming-AP-157GSM-58.5X91.0/20.9KG-250SHT,2023-08,2152.7,156708.2
Rahul Papers India Pvt Ltd,Chenming-AP-157GSM-58.5X91.0/20.9KG-250SHT,2023-09,836.0,61028.0
Rahul Papers India Pvt Ltd,Chenming-AP-157GSM-58.5X91.0/20.9KG-250SHT,2023-10,2508.0,185174.0
Rahul Papers India Pvt Ltd,Chenming-AP-157GSM-58.5X91.0/20.9KG-250SHT,2023-11,1567.5,116935.5
Rahul Papers India Pvt Ltd,Chenming-AP-157GSM-58.5X91.0/20.9KG-250SHT,2024-01,167.2,13041.6
Rahul Papers India Pvt Ltd,Chenming-AP-157GSM-63.5X91.0/22.7KG-250SHT,2022-04,3745.5,377682.6
Rahul Papers India Pvt Ltd,Chenming-AP-157GSM-63.5X91.0/22.7KG-250SHT,2023-04,2951.0,240347.6
Rahul Papers India Pvt Ltd,Chenming-AP-157GSM-63.5X91.0/22.7KG-250SHT,2023-06,703.7,55388.0
Rahul Papers India Pvt Ltd,Chenming-AP-157GSM-63.5X91.0/22.7KG-250SHT,2023-07,1044.2,78451.2
Rahul Papers India Pvt Ltd,Chenming-AP-157GSM-76.0X102.0/30.4KG-250SHT,2023-05,820.8,67001.6
Rahul Papers India Pvt Ltd,Chenming-AP-157GSM-76.0X102.0/30.4KG-250SHT,2023-07,668.8,50646.4
Rahul Papers India Pvt Ltd,Chenming-AP-157GSM-76.0X102.0/30.4KG-250SHT,2023-08,1915.2,148838.4
